2023-11-17 16:52:37,005 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():571] wandb.init called with sweep_config: {'BATCH_SIZE': 128, 'BUFFER_SIZE': 10000, 'EPSILON': 0.7087559526122531, 'LEARNING_RATE': 0.07533198120516511, 'NUMBER_INNER_LAYERS': 1, 'SIZE_INNER_LAYER': 50, 'UPDATE_PERIOD': 10}
config: {}
2023-11-17 16:52:37,005 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():614] starting backend
2023-11-17 16:52:37,005 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():618] setting up manager
2023-11-17 16:52:37,024 INFO    Thread-39 (_run_job):6472 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn, using: spawn
2023-11-17 16:52:37,025 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():624] backend started and connected
2023-11-17 16:52:37,073 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_config_callback():1342] config_cb None None {'BATCH_SIZE': 128, 'BUFFER_SIZE': 10000, 'EPSILON': 0.7087559526122531, 'LEARNING_RATE': 0.07533198120516511, 'NUMBER_INNER_LAYERS': 1, 'SIZE_INNER_LAYER': 50, 'UPDATE_PERIOD': 10}
2023-11-17 16:52:37,075 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_label_probe_notebook():1294] probe notebook
2023-11-17 16:52:37,075 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_label_probe_notebook():1304] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2023-11-17 16:52:37,075 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():716] updated telemetry
2023-11-17 16:52:37,085 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():749] communicating run to backend with 90.0 second timeout
2023-11-17 16:52:38,072 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_on_init():2254] communicating current version
2023-11-17 16:52:38,768 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_on_init():2263] got version response 
2023-11-17 16:52:38,768 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():800] starting run threads in backend
2023-11-17 16:52:39,004 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_console_start():2233] atexit reg
2023-11-17 16:52:39,006 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_redirect():2088] redirect: wrap_raw
2023-11-17 16:52:39,006 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_redirect():2153] Wrapping output streams.
2023-11-17 16:52:39,006 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_redirect():2178] Redirects installed.
2023-11-17 16:52:39,008 INFO    Thread-39 (_run_job):6472 [wandb_init.py:init():841] run started, returning control to user process
2023-11-17 16:52:39,016 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_finish():1962] finishing run yuignite/pytorch-hyperpara-sweeps/2q53z8ez
2023-11-17 16:52:39,016 INFO    Thread-39 (_run_job):6472 [jupyter.py:save_history():445] not saving jupyter history
2023-11-17 16:52:39,016 INFO    Thread-39 (_run_job):6472 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-11-17 16:52:39,016 INFO    Thread-39 (_run_job):6472 [wandb_init.py:_jupyter_teardown():452] cleaning up jupyter logic
2023-11-17 16:52:39,016 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_atexit_cleanup():2202] got exitcode: 1
2023-11-17 16:52:39,016 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_restore():2185] restore
2023-11-17 16:52:39,017 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_restore():2191] restore done
2023-11-17 16:52:45,756 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-17 16:52:45,756 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-17 16:52:45,764 INFO    Thread-39 (_run_job):6472 [wandb_run.py:_footer_sync_info():3719] logging synced files
